Complaint_ID,Complaint_Text,Category,Department,State,City,Submission_Date,Status,Priority,Pending_Days,Resolution_Date,Escalated,Feedback_Rating
IND-CMP-0918,Street lights in the locality have not been working for 9 days.,Street Lighting,Municipal Engineering Department,Rajasthan,Chennai,2026-04-04,In Progress,Low,9,,0,
IND-CMP-0919,The drainage system needs cleaning because wastewater is not flowing properly.,Drainage,Municipal Engineering Department,Kerala,Bhopal,2025-02-26,Resolved,High,0,2025-03-01,0,2
IND-CMP-0920,Repeated power-related service interruptions have affected residents for 105 days.,Electricity,Electricity Department,Kerala,Lucknow,2025-11-10,Resolved,High,0,2026-01-29,0,1
IND-CMP-0921,The drainage system needs cleaning because wastewater is not flowing properly.,Drainage,Municipal Engineering Department,Rajasthan,Kochi,2026-01-02,In Progress,High,82,,0,
IND-CMP-0922,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,Maharashtra,Chennai,2026-02-28,Resolved,High,0,2026-05-10,0,2
IND-CMP-0923,Several public street lights are not functioning and require maintenance.,Street Lighting,Municipal Engineering Department,Uttar Pradesh,Ahmedabad,2025-03-07,In Progress,High,112,,0,
IND-CMP-0924,Drainage blockage is causing water accumulation in the locality for 50 days.,Drainage,Municipal Engineering Department,Madhya Pradesh,Hyderabad,2024-02-07,Resolved,Medium,0,2024-03-16,0,5
IND-CMP-0925,Street lights in the locality have not been working for 26 days.,Street Lighting,Municipal Engineering Department,Uttar Pradesh,Ahmedabad,2024-01-20,Resolved,Medium,0,2024-02-04,0,5
IND-CMP-0926,Basic public health services have not been available as expected for 34 days.,Public Health,Public Health Department,Madhya Pradesh,Mumbai,2024-11-02,Pending,High,34,,0,
IND-CMP-0927,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,Karnataka,Bhopal,2025-03-14,Resolved,Medium,0,2025-04-21,0,1
IND-CMP-0928,My certificate application has remained pending for 4 days without a clear update.,Certificates,Revenue Department,Telangana,Patna,2024-09-08,Pending,Low,4,,0,
IND-CMP-0929,My certificate application has remained pending for 38 days without a clear update.,Certificates,Revenue Department,Kerala,Kochi,2025-10-28,Resolved,Medium,0,2025-11-12,0,4
IND-CMP-0930,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,Karnataka,Hyderabad,2024-01-09,Resolved,Medium,0,2024-01-30,0,3
IND-CMP-0931,Basic public health services have not been available as expected for 28 days.,Public Health,Public Health Department,Andhra Pradesh,Patna,2024-12-29,Pending,Medium,28,,0,
IND-CMP-0932,Garbage collection has been irregular for 100 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,Karnataka,Bhopal,2026-03-15,Resolved,High,0,2026-06-16,0,2
IND-CMP-0933,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Gujarat,Jaipur,2024-12-27,Pending,Low,22,,0,
IND-CMP-0934,Street lights in the locality have not been working for 28 days.,Street Lighting,Municipal Engineering Department,Maharashtra,Visakhapatnam,2025-03-05,Resolved,Medium,0,2025-03-13,0,5
IND-CMP-0935,Basic public health services have not been available as expected for 41 days.,Public Health,Public Health Department,Karnataka,Chennai,2024-07-26,Resolved,High,0,2024-08-24,0,2
IND-CMP-0936,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,Kerala,Lucknow,2026-02-20,In Progress,Medium,57,,0,
IND-CMP-0937,The scheduled public transport service has been unreliable for 7 days.,Public Transport,Transport Department,Andhra Pradesh,Chennai,2024-05-28,Pending,Low,7,,0,
IND-CMP-0938,Street electricity infrastructure in our area has not been functioning properly for 25 days.,Electricity,Electricity Department,Kerala,Kolkata,2024-01-30,Resolved,High,0,2024-02-19,0,4
IND-CMP-0939,There has been no regular water supply in our area for 16 days.,Water Supply,Water Supply Department,Kerala,Hyderabad,2025-12-15,In Progress,Low,16,,0,
IND-CMP-0940,Drinking water supply is irregular and residents are facing difficulty for 12 days.,Water Supply,Water Supply Department,Maharashtra,Chennai,2024-06-23,Resolved,Low,0,2024-07-01,0,5
IND-CMP-0941,Drinking water supply is irregular and residents are facing difficulty for 11 days.,Water Supply,Water Supply Department,Telangana,Jaipur,2024-01-02,In Progress,Low,11,,0,
IND-CMP-0942,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Uttar Pradesh,Bengaluru,2026-01-22,Escalated,High,85,,1,
IND-CMP-0943,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Kerala,Bhopal,2025-08-18,Resolved,Low,0,2025-09-01,0,1
IND-CMP-0944,The drainage system needs cleaning because wastewater is not flowing properly.,Drainage,Municipal Engineering Department,Kerala,Jaipur,2024-08-07,In Progress,High,42,,0,
IND-CMP-0945,Street lights in the locality have not been working for 84 days.,Street Lighting,Municipal Engineering Department,Andhra Pradesh,Kochi,2025-06-20,Resolved,High,0,2025-06-21,0,5
IND-CMP-0946,The local public health facility is facing a service delay and residents need assistance.,Public Health,Public Health Department,Madhya Pradesh,Ahmedabad,2026-06-03,Resolved,High,0,2026-06-23,0,3
IND-CMP-0947,Drinking water supply is irregular and residents are facing difficulty for 58 days.,Water Supply,Water Supply Department,Rajasthan,Mumbai,2025-07-29,In Progress,Medium,58,,0,
IND-CMP-0948,The drainage system needs cleaning because wastewater is not flowing properly.,Drainage,Municipal Engineering Department,Andhra Pradesh,Hyderabad,2024-10-06,Pending,High,87,,0,
IND-CMP-0949,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Telangana,Lucknow,2024-07-29,In Progress,Medium,72,,0,
IND-CMP-0950,There has been no regular water supply in our area for 4 days.,Water Supply,Water Supply Department,Rajasthan,Bengaluru,2025-01-28,In Progress,Low,4,,0,
IND-CMP-0951,Several public street lights are not functioning and require maintenance.,Street Lighting,Municipal Engineering Department,Kerala,Mumbai,2025-11-15,Resolved,Medium,0,2025-11-27,0,5
IND-CMP-0952,The scheduled public transport service has been unreliable for 81 days.,Public Transport,Transport Department,Kerala,Kochi,2025-11-11,In Progress,High,81,,0,
IND-CMP-0953,Repeated power-related service interruptions have affected residents for 75 days.,Electricity,Electricity Department,Rajasthan,Visakhapatnam,2026-04-08,Pending,Medium,75,,0,
IND-CMP-0954,There has been no regular water supply in our area for 106 days.,Water Supply,Water Supply Department,Kerala,Mumbai,2025-10-19,Escalated,High,106,,1,
IND-CMP-0955,The scheduled public transport service has been unreliable for 113 days.,Public Transport,Transport Department,Madhya Pradesh,Visakhapatnam,2024-01-26,Pending,High,113,,0,
IND-CMP-0956,My certificate application has remained pending for 13 days without a clear update.,Certificates,Revenue Department,Bihar,Bhopal,2025-10-04,Pending,Low,13,,0,
IND-CMP-0957,Public transport service is irregular and commuters are facing repeated delays.,Public Transport,Transport Department,Uttar Pradesh,Mumbai,2024-03-28,Resolved,High,0,2024-04-24,0,4
IND-CMP-0958,The local public health facility is facing a service delay and residents need assistance.,Public Health,Public Health Department,West Bengal,Ahmedabad,2024-08-05,In Progress,Medium,39,,0,
IND-CMP-0959,There has been no regular water supply in our area for 64 days.,Water Supply,Water Supply Department,Kerala,Bengaluru,2025-02-25,Resolved,Medium,0,2025-03-26,0,4
IND-CMP-0960,The road surface is badly damaged and needs urgent maintenance.,Road Damage,Public Works Department,West Bengal,Chennai,2025-01-04,Resolved,Low,0,2025-01-22,0,2
IND-CMP-0961,Street lights in the locality have not been working for 105 days.,Street Lighting,Municipal Engineering Department,Uttar Pradesh,Visakhapatnam,2024-02-12,Resolved,High,0,2024-04-23,0,4
IND-CMP-0962,Public transport service is irregular and commuters are facing repeated delays.,Public Transport,Transport Department,Bihar,Ahmedabad,2025-07-22,Resolved,High,0,2025-08-01,0,2
IND-CMP-0963,Street lights in the locality have not been working for 38 days.,Street Lighting,Municipal Engineering Department,Telangana,Chennai,2024-08-22,Resolved,Medium,0,2024-09-09,0,2
IND-CMP-0964,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Uttar Pradesh,Jaipur,2024-06-11,Pending,High,94,,0,
IND-CMP-0965,My certificate application has remained pending for 12 days without a clear update.,Certificates,Revenue Department,Madhya Pradesh,Mumbai,2024-12-31,Resolved,Low,0,2025-01-03,0,5
IND-CMP-0966,The local public health facility is facing a service delay and residents need assistance.,Public Health,Public Health Department,Kerala,Mumbai,2026-01-07,Resolved,High,0,2026-04-02,0,4
IND-CMP-0967,My certificate application has remained pending for 50 days without a clear update.,Certificates,Revenue Department,West Bengal,Jaipur,2025-09-19,Resolved,Medium,0,2025-11-02,0,1
IND-CMP-0968,Garbage collection has been irregular for 9 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,Karnataka,Bhopal,2024-12-19,Pending,Low,9,,0,
IND-CMP-0969,The benefit related to my welfare application has not been processed within the expected time.,Welfare Scheme,Social Welfare Department,Uttar Pradesh,Bhopal,2025-03-01,In Progress,High,89,,0,
IND-CMP-0970,Garbage collection has been irregular for 114 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,Kerala,Lucknow,2025-01-09,Pending,High,114,,0,
IND-CMP-0971,The local public health facility is facing a service delay and residents need assistance.,Public Health,Public Health Department,Kerala,Chennai,2025-10-15,Escalated,High,85,,1,
IND-CMP-0972,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,Gujarat,Kochi,2026-01-16,Resolved,High,0,2026-04-20,0,3
IND-CMP-0973,Street electricity infrastructure in our area has not been functioning properly for 82 days.,Electricity,Electricity Department,West Bengal,Hyderabad,2026-03-15,Resolved,High,0,2026-05-16,0,3
IND-CMP-0974,The local public health facility is facing a service delay and residents need assistance.,Public Health,Public Health Department,Karnataka,Hyderabad,2024-09-27,Resolved,High,0,2024-11-08,0,5
IND-CMP-0975,Drinking water supply is irregular and residents are facing difficulty for 118 days.,Water Supply,Water Supply Department,Andhra Pradesh,Visakhapatnam,2025-01-02,Resolved,High,0,2025-01-09,0,2
IND-CMP-0976,Repeated power-related service interruptions have affected residents for 39 days.,Electricity,Electricity Department,Maharashtra,Kolkata,2024-05-11,Resolved,Medium,0,2024-06-05,0,3
IND-CMP-0977,The local public health facility is facing a service delay and residents need assistance.,Public Health,Public Health Department,Telangana,Chennai,2024-08-12,Pending,Low,12,,0,
IND-CMP-0978,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Kerala,Bhopal,2024-01-11,Resolved,High,0,2024-05-02,0,1
IND-CMP-0979,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Rajasthan,Jaipur,2025-02-14,Resolved,Medium,0,2025-02-24,0,2
IND-CMP-0980,Several public street lights are not functioning and require maintenance.,Street Lighting,Municipal Engineering Department,Rajasthan,Hyderabad,2024-05-14,Pending,Medium,33,,0,
IND-CMP-0981,My welfare scheme application has remained pending for 27 days.,Welfare Scheme,Social Welfare Department,Andhra Pradesh,Patna,2024-04-18,Resolved,Medium,0,2024-04-24,0,2
IND-CMP-0982,My welfare scheme application has remained pending for 37 days.,Welfare Scheme,Social Welfare Department,Tamil Nadu,Kochi,2026-05-23,Resolved,Medium,0,2026-06-22,0,4
IND-CMP-0983,Drinking water supply is irregular and residents are facing difficulty for 64 days.,Water Supply,Water Supply Department,Madhya Pradesh,Lucknow,2025-06-28,Resolved,Medium,0,2025-07-13,0,4
IND-CMP-0984,The scheduled public transport service has been unreliable for 101 days.,Public Transport,Transport Department,Madhya Pradesh,Lucknow,2025-05-22,Resolved,High,0,2025-07-06,0,5
IND-CMP-0985,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,Uttar Pradesh,Lucknow,2025-07-21,Resolved,Low,0,2025-08-02,0,3
IND-CMP-0986,The local public health facility is facing a service delay and residents need assistance.,Public Health,Public Health Department,Madhya Pradesh,Bhopal,2025-03-22,In Progress,High,7,,0,
IND-CMP-0987,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Madhya Pradesh,Kochi,2025-06-09,Pending,High,94,,0,
IND-CMP-0988,Garbage collection has been irregular for 37 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,Maharashtra,Hyderabad,2025-08-15,In Progress,Medium,37,,0,
IND-CMP-0989,The local public health facility is facing a service delay and residents need assistance.,Public Health,Public Health Department,Tamil Nadu,Kochi,2025-08-27,Resolved,Medium,0,2025-11-10,0,2
IND-CMP-0990,Basic public health services have not been available as expected for 11 days.,Public Health,Public Health Department,Gujarat,Ahmedabad,2026-03-31,In Progress,Low,11,,0,
IND-CMP-0991,Public transport service is irregular and commuters are facing repeated delays.,Public Transport,Transport Department,Telangana,Mumbai,2025-05-01,Pending,High,84,,0,
IND-CMP-0992,The scheduled public transport service has been unreliable for 120 days.,Public Transport,Transport Department,Madhya Pradesh,Bhopal,2025-04-13,In Progress,High,120,,0,
IND-CMP-0993,Basic public health services have not been available as expected for 23 days.,Public Health,Public Health Department,Karnataka,Kolkata,2024-04-01,Pending,High,23,,0,
IND-CMP-0994,Several public street lights are not functioning and require maintenance.,Street Lighting,Municipal Engineering Department,Telangana,Kolkata,2024-04-06,Pending,Low,15,,0,
